Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,GME,0,0,0,0,247870000.0,1130000000.0,,15.04,1.65,0.03,0.41,0.15,5.89,-9.27,1.32,1.55,-69.45,7330000000.0,75.85,-25.7,2310000000.0,192200000.0,-757800000.0,-7.032,,290300000.0,4.4,1170000000.0,190.31,1.18,9.09,-150500000.0,-43400000.0,0.59,3.9557,5.0833,3870000.0,65920000.0,57970000.0,12.09,147.55,68130000.0,23.97,114.93,63370000.0
0,0,PG,0,0,0,0,252950000000.0,278380000000.0,57.42,19.4,2.76,3.63,5.67,4.0,14.85,6.92,22.73,8.4,9.76,69590000000.0,27.81,4.6,33439999999.999996,18750000000.0,4550000000.0,1.78,16.4,6280000000.0,2.54,29070000000.0,63.31,0.63,18.07,16200000000.0,11120000000.0,0.42,120.07,122.13,9190000.0,2470000000.0,2470000000.0,0.11,65.78,21140000.0,2.8,0.86,19750000.0
0,0,ABT,0,0,0,0,119910000000.0,135090000000.0,33.01,16.96,1.91,3.76,3.86,4.23,17.08,11.56,15.34,4.53,11.89,31900000000.0,18.05,7.1,18710000000.0,7910000000.0,3670000000.0,2.06,60.4,4139999999.9999995,2.35,19100000000.0,61.02,1.44,17.64,6140000000.0,3930000000.0,1.15,82.93,84.15,6970000.0,1760000000.0,1750000000.0,0.71,77.21,18970000.0,3.57,,18160000.0
0,0,LEN,0,0,0,0,10340000000.0,19210000000.0,5.93,5.16,0.96,0.46,0.67,0.86,7.45,8.31,11.17,5.37,11.99,22260000000.0,69.91,7.9,4520000000.0,2580000000.0,1830000000.0,5.74,-15.3,1210000000.0,3.84,9570000000.0,59.71,5.3,50.49,1480000000.0,1880000000.0,1.0,60.31,59.03,4090000.0,274900000.0,287600000.0,2.07,98.19,10370000.0,3.92,4.34,11710000.0
0,0,BLK,0,0,0,0,55260000000.0,54250000000.0,12.48,11.09,2.05,3.8,1.64,3.73,9.03,30.79,38.54,2.13,13.22,14540000000.0,93.19,15.8,7410000000.0,6010000000.0,4480000000.0,28.43,40.3,7980000000.0,51.55,5930000000.0,16.97,1.44,216.15,2880000000.0,3590000000.0,1.53,491.25,480.27,1580000.0,154830000.0,118010000.0,3.73,85.0,1330000.0,1.83,1.13,1320000.0
0,0,IVZ,0,0,0,0,3880000000.0,10090000000.0,6.68,3.59,4.97,0.63,0.39,1.65,6.06,11.25,24.3,2.64,6.14,6120000000.0,13.97,38.8,2029999999.9999998,1660000000.0,564700000.0,1.28,109.3,1080000000.0,2.38,2450000000.0,16.63,8.2,21.73,1120000000.0,456580000.0,1.57,14.85,16.59,5650000.0,453890000.0,369520000.0,1.49,88.58,21630000.0,4.34,,22690000.0
0,0,WY,0,0,0,0,11000000000.0,17400000000.0,,18.45,5.83,1.68,1.35,2.65,15.47,-1.16,9.38,2.28,-0.88,6550000000.0,8.79,-5.4,1140000000.0,1120000000.0,-76000000.0,-0.1,,139000000.0,0.19,6530000000.0,79.89,1.6,10.97,966000000.0,458120000.0,1.65,26.0,28.2,4550000.0,745140000.0,742780000.0,0.27,79.89,11220000.0,2.46,1.73,11120000.0
0,0,RAI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,INTC,0,0,0,0,196010000000.0,212440000000.0,9.73,9.22,1.22,2.72,2.54,2.95,6.61,29.25,31.17,10.6,27.68,71960000000.0,16.29,8.3,42140000000.0,32130000000.000004,21050000000.0,4.71,32.9,13120000000.0,3.07,29550000000.0,38.13,1.4,18.07,33140000000.0,12780000000.0,0.96,58.91,56.84,28340000.0,4350000000.0,4269999999.9999995,0.05,68.81,47710000.0,2.05,1.06,46610000.0
0,0,KEY,0,0,0,0,8910000000.0,23120000000.0,5.68,4.69,1.06,1.5,0.59,3.9,,28.99,37.23,1.2,10.47,5920000000.0,5.97,-4.1,5920000000.0,,1610000000.0,1.62,-3.1,2180000000.0,2.25,14490000000.0,,,15.49,2910000000.0,,1.35,16.3,18.14,11530000.0,984960000.0,964520000.0,0.47,83.56,14980000.0,1.55,1.7,14760000.0
0,0,CMI,0,0,0,0,17500000000.0,19860000000.0,8.04,9.16,6.28,0.74,2.34,0.84,6.11,9.59,10.96,8.33,27.12,23570000000.0,151.68,-8.9,5980000000.0,3250000000.0,2260000000.0,14.48,-48.2,1470000000.0,9.78,2870000000.0,33.88,1.5,49.88,3180000000.0,1700000000.0,1.13,152.59,167.24,1440000.0,150700000.0,149640000.0,0.34,84.99,4690000.0,3.15,3.21,4490000.0
0,0,COP,0,0,0,0,29020000000.0,34690000000.0,4.19,9.76,-91.14,0.87,0.83,1.04,2.52,21.56,22.3,6.61,21.63,33350000000.0,29.85,-21.4,16180000000.0,13750000000.0,7190000000.0,6.4,-61.5,10230000000.0,9.46,15830000000.0,45.15,2.4,32.24,11100000000.0,2380000000.0,1.2,47.55,56.55,9120000.0,1080000000.0,1080000000.0,0.1,75.54,10410000.0,1.33,0.92,8380000.000000001
0,0,FISV,0,0,0,0,55530000000.0,79160000000.0,47.82,14.0,0.97,5.45,1.69,7.77,22.39,8.77,18.49,2.65,4.92,10190000000.0,19.89,160.8,4930000000.0,3540000000.0,893000000.0,1.71,-13.6,893000000.0,1.32,22640000000.0,64.96,1.08,48.51,2930000000.0,1100000000.0,0.82,110.51,110.84,4260000.0,679890000.0,566240000.0,0.64,94.31,13510000.0,3.62,4.42,13150000.0
0,0,PXD,0,0,0,0,10230000000.0,12580000000.0,13.72,8.35,0.5,1.06,0.84,1.3,3.56,7.81,18.67,6.11,6.24,9680000000.0,57.94,19.8,4030000000.0000005,3530000000.0,753000000.0,4.5,6.5,818000000.0,4.94,3170000000.0,26.13,0.88,73.21,3120000000.0,-246880000.0,1.35,112.79,129.77,2230000.0,165650000.0,164040000.0,0.95,90.46,3270000.0,1.92,1.96,3650000.0
0,0,SYMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DLX,0,0,0,0,935390000.0,1790000000.0,,3.46,0.63,0.47,1.64,0.89,4.53,-9.95,15.7,9.28,-26.9,2009999999.9999998,46.68,-0.5,1200000000.0,396000000.0,-200000000.0,-4.65,-21.6,73620000.0,1.75,931460000.0,163.17,1.16,13.55,286650000.0,274180000.0,1.66,35.54,45.75,42100000.0,42100000.0,41700000.0,1.32,96.92,3690000.0,9.42,9.93,3910000.0
0,0,HOG,0,0,0,0,2480000000.0,9490000000.0,6.05,5.02,1.1,0.46,1.35,1.77,11.38,7.9,11.5,3.64,23.68,5360000000.0,34.14,-6.4,1620000000.0,834210000.0,423640000.0,2.68,2626.5,470650000.0,3.12,7520000000.0,416.72,1.32,11.99,868270000.0,295280000.0,1.15,29.62,34.68,2060000.0,154290000.0,150370000.0,0.38,99.95,15860000.0,8.43,11.28,16700000.0
0,0,PCAR,0,0,0,0,18120000000.0,24240000000.0,7.61,9.76,-4.28,0.71,1.87,0.95,6.91,9.33,11.85,7.04,26.1,25600000000.0,73.8,-2.6,3860000000.0,3510000000.0,2390000000.0,6.87,-8.1,5170000000.0,14.93,11290000000.0,116.35,2.3,28.03,2860000000.0,946750000.0,1.26,68.91,74.06,2110000.0,346390000.0,339900000.0,1.82,66.05,5070000.0,2.22,1.49,6040000.0
0,0,IGT,0,0,0,0,928130000.0,9560000000.0,,3.52,-5.89,0.19,0.56,2.0,6.7,-0.4,15.56,3.41,4.26,4790000000.0,23.42,-1.0,1900000000.0,1430000000.0,-19020000.0,-0.093,,662930000.0,3.24,8470000000.000001,340.92,1.07,8.11,1090000000.0,768170000.0,1.11,10.676,13.327,2610000.0,204440000.0,98710000.0,52.04,45.47,7570000.0,5.07,7.7,7530000.0
0,0,HSY,0,0,0,0,17440000000.0,28690000000.0,21.56,18.06,3.02,2.18,14.14,3.59,14.56,14.4,21.02,13.24,72.76,7990000000.0,38.13,4.0,3620000000.0,1970000000.0,1150000000.0,5.46,-38.5,493260000.0,2.35,4480000000.0,256.73,1.05,8.33,1760000000.0,1040000000.0,0.11,150.26,149.85,1060000.0,148310000.0,148520000.0,0.32,78.47,3120000.0,3.15,2.11,2610000.0
0,0,BF-B,0,0,0,0,22750000000.0,25430000000.0,27.44,26.12,6.13,6.69,11.63,7.49,21.48,25.25,32.64,12.98,49.06,3400000000.0,7.12,-0.6,2170000000.0,1180000000.0,858000000.0,1.78,1.8,276000000.0,0.58,2350000000.0,117.36,4.51,4.2,732000000.0,334250000.0,0.71,63.8,65.01,1020000.0,309100000.0,356540000.0,,,11600000.0,13.45,,12320000.0
0,0,XRX,0,0,0,0,3500000000.0,10120000000.0,2.83,4.42,1.99,0.39,0.62,1.12,6.42,14.92,12.65,4.79,11.76,9070000000.0,40.84,-3.5,3650000000.0,1580000000.0,634000000.0,5.8,497.1,2740000000.0,12.89,4630000000.0,79.58,1.79,26.32,1330000000.0,1350000000.0,1.81,31.83,33.71,2370000.0,212590000.0,179930000.0,4.31,89.07,7130000.0,4.17,3.74,7370000.0
0,0,DKS,0,0,0,0,1480000000.0,4440000000.0,5.03,4.21,1.11,0.17,0.82,0.51,6.24,3.4,5.05,5.11,16.36,8750000000.0,100.01,4.7,2570000000.0,712630000.0,297460000.0,3.34,-31.9,69330000.0,0.82,3100000000.0,179.05,1.16,20.62,404610000.0,184400000.0,0.84,36.58,41.13,2000000.0,63600000.0,54390000.0,4.31,112.13,11720000.0,6.99,19.35,13420000.0
0,0,FB,0,0,0,0,426800000000.0,383020000000.0,23.29,13.79,1.43,6.04,4.23,5.42,12.88,26.15,33.93,13.0,19.96,70700000000.0,24.77,24.6,57930000000.0,29730000000.0,18490000000.0,6.43,6.8,54860000000.0,19.24,11070000000.0,10.96,4.4,35.43,36310000000.0,15850000000.0,1.05,190.65,195.19,19340000.0,2410000000.0,2009999999.9999998,0.66,79.01,26290000.0,1.36,1.1,26670000.0
0,0,GPC,0,0,0,0,8050000000.000001,12340000000.0,13.05,9.13,9.08,0.41,2.19,0.64,8.86,3.2,5.79,5.14,17.33,19390000000.0,133.07,2.2,6320000000.0,1390000000.0,621080000.0,4.24,-95.2,276990000.0,1.9,4550000000.0,123.05,1.24,25.28,892010000.0,518150000.0,0.88,87.77,97.78,1680000.0,145380000.0,142450000.0,2.84,80.78,2960000.0,3.17,2.71,3490000.0
0,0,DPS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,NU,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KR,0,0,0,0,25030000000.0,45810000000.0,15.57,12.97,1.81,0.2,2.92,0.38,9.35,1.36,1.84,3.38,18.43,122290000000.0,153.05,2.9,26990000000.0,4900000000.0,1660000000.0,2.04,26.3,399000000.0,0.51,21180000000.0,247.03,0.77,10.88,4660000000.0,1730000000.0,0.57,29.88,27.47,8620000.0,788000000.0,761960000.0,5.73,82.48,35280000.0,5.41,4.45,31650000.0
0,0,CHRW,0,0,0,0,8620000000.0,9730000000.0,15.25,15.25,2.23,0.56,5.16,0.64,11.14,3.77,5.16,10.89,35.33,15310000000.0,111.79,-8.3,1290000000.0,873400000.0,576970000.0,4.19,-47.0,447860000.0,3.32,1560000000.0,93.14,1.7,12.39,835420000.0,641350000.0,0.58,69.26,77.69,1750000.0,135250000.0,134370000.0,0.83,95.84,18880000.0,11.19,15.85,18750000.0
0,0,JCP,0,0,0,0,144010000.0,4650000000.0,,-0.72,0.03,0.01,0.17,0.42,7.52,-2.4,0.67,0.6,-26.81,11170000000.0,34.88,-7.7,4150000000.0000005,619000000.0,-268000000.0,-0.84,-64.0,386000000.0,1.2,4900000000.0,590.71,1.41,2.59,428000000.0,270750000.0,1.6,0.6466,0.9118,8090000.0,320580000.0,284050000.0,4.5,58.98,107180000.0,15.15,39.66,105380000.0
0,0,GD,0,0,0,0,32979999999.999996,67840000000.0,9.88,8.32,1.44,0.85,2.43,1.74,12.48,8.66,11.78,5.99,25.68,38950000000.0,134.61,7.3,6710000000.0,5440000000.0,3370000000.0,11.54,7.3,974000000.0,3.38,15400000000.0,113.98,1.11,46.82,2610000000.0,1720000000.0,1.13,165.42,177.58,1900000.0,289310000.0,257839999.99999997,5.78,87.04,2800000.0,2.15,1.2,2630000.0
0,0,SPLS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HRS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PCLN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SNTS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,RHT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ANN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PEP,0,0,0,0,144920000000.0,172390000000.0,19.99,16.47,3.51,2.16,9.78,2.57,13.7,10.89,15.97,8.58,49.9,67160000000.0,48.01,5.7,37180000000.0,12580000000.0,7310000000.0,5.2,-74.2,5740000000.0,4.13,33630000000.000004,226.18,0.86,10.63,9650000000.0,4420000000.0,0.54,136.57,136.65,5750000.0,1390000000.0,1390000000.0,0.22,73.46,10960000.0,2.3,0.78,12530000.0
0,0,ED,0,0,0,0,24230000000.0,46020000000.0,17.79,15.71,8.23,1.93,1.34,3.66,10.76,10.68,20.64,2.9,8.22,12570000000.0,38.28,0.1,6770000000.0,4280000000.0000005,1340000000.0,4.08,-10.9,981000000.0,2.94,22580000000.0,123.98,0.68,54.18,3130000000.0,-1210000000.0,0.31,88.96,89.82,2400000.0,333780000.0,333320000.0,0.15,62.91,5190000.0,2.66,1.62,6290000.0
0,0,JCI,0,0,0,0,19030000000.0,26370000000.0,3.8,8.93,0.65,0.79,0.98,1.1,9.64,22.75,7.95,2.64,6.42,24080000000.0,28.93,2.0,7690000000.0,2740000000.0,1150000000.0,6.55,-55.2,2160000000.0,2.83,8390000000.000001,41.08,1.17,25.3,1400000000.0,2550000000.0,1.1,37.38,41.0,6220000.0,762780000.0,762040000.0,0.22,94.86,12840000.0,2.1,1.92,9800000.0
0,0,HUM,0,0,0,0,30470000000.0,21780000000.0,11.47,10.39,1.27,0.47,2.53,0.34,6.27,4.17,4.99,7.43,24.39,64890000000.0,484.04,15.0,11030000000.0,3470000000.0,2710000000.0,20.1,44.2,15030000000.0,113.74,6340000000.0,52.66,1.82,91.12,5280000000.0,2320000000.0,0.91,335.43,321.72,1350000.0,132110000.00000001,131660000.0,0.25,96.06,2000000.0,1.69,1.52,2170000.0
0,0,IR,0,0,0,0,4680000000.0,22920000000.0,3.4,3.34,2.23,0.28,0.64,1.38,9.0,8.5,13.11,7.08,19.31,16600000000.000002,68.7,6.6,5220000000.0,2550000000.0,1370000000.0,5.78,16.6,1300000000.0,5.47,6140000000.0,83.96,1.28,30.5,1920000000.0,1410000000.0,1.23,31.44,32.36,4410000.0,238320000.0,237550000.0,0.3,53.48,2840000.0,1.72,1.19,2890000.0
0,0,CME,0,0,0,0,56790000000.0,59570000000.0,26.8,20.18,4.19,11.69,2.17,12.26,19.04,43.57,54.68,2.17,8.12,4860000000.0,13.6,-8.2,4860000000.0,3130000000.0,2120000000.0,5.91,21.8,1630000000.0,4.56,4400000000.0,16.82,1.03,73.09,2670000000.0,2140000000.0000002,0.19,201.3,205.66,2140000.0,358480000.0,349360000.0,1.58,90.31,4910000.0,2.46,1.39,6490000.0
0,0,WU,0,0,0,0,8490000000.0,9610000000.0,10.94,9.04,2.16,1.53,,1.82,7.41,20.0,19.63,7.31,,5290000000.0,12.38,-6.7,2250000000.0,1300000000.0,1060000000.0,1.8,-36.2,1450000000.0,3.51,3470000000.0,,0.36,-0.86,914600000.0,166190000.0,0.73,19.55,18.54,5850000.0,430710000.0,410700000.0,0.54,120.72,58890000.0,7.26,17.56,64060000.0
0,0,DIS,0,0,0,0,155230000000.0,214380000000.0,14.47,14.57,3.71,2.07,1.71,2.85,13.33,13.81,15.11,4.72,12.93,75120000000.0,43.31,36.3,27550000000.0,16079999999.999998,9790000000.0,5.94,-24.4,6830000000.0,3.79,51930000000.0,50.03,0.8,50.4,6120000000.0,8590000000.0,1.04,122.69,135.19,15630000.0,1810000000.0,1800000000.0,0.2,66.52,23350000.0,1.58,1.29,19120000.0
0,0,KMB,0,0,0,0,40390000000.0,48390000000.0,18.96,15.4,3.19,2.19,,2.62,12.3,11.69,17.64,13.65,2968.92,18450000000.0,53.7,0.3,6450000000.0,3940000000.0,2160000000.0,6.24,33.1,442000000.0,1.29,8180000000.0,4216.5,0.73,-0.1,2740000000.0,1250000000.0,0.54,139.87,137.42,2060000.0,341460000.0,340530000.0,0.34,76.35,7790000.0,5.24,2.27,8420000.0
0,0,MS,0,0,0,0,45470000000.0,-135080000000.00002,5.72,5.1,0.89,1.1,0.65,-3.26,,21.83,33.42,1.06,11.26,41420000000.0,25.61,27.0,36730000000.0,,8510000000.0,5.19,46.2,496540000000.0,310.48,303240000000.0,366.69,1.7,45.82,40770000000.0,,1.38,46.18,47.35,15960000.0,1530000000.0,1140000000.0,24.17,62.5,38220000.0,2.51,3.33,16620000.000000002
0,0,L,0,0,0,0,9000000000.0,19020000000.0,10.18,10.78,1.31,0.6,0.48,1.28,6.97,6.25,11.97,1.39,4.02,14910000000.0,49.25,17.2,6640000000.0,2730000000.0,932000000.0,3.07,,5020000000.0,17.43,12230000000.0,55.76,0.48,65.71,1740000000.0,517250000.0,0.69,47.07,49.82,1280000.0,287700000.0,247260000.0,53.72,23.31,3660000.0,3.36,1.39,3760000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ECL,0,0,0,0,40880000000.0,47670000000.0,26.62,20.74,2.35,2.74,4.71,3.2,14.35,10.46,15.75,7.17,18.79,14910000000.0,51.74,1.7,6220000000.0,3320000000.0,1560000000.0,5.33,8.7,186400000.0,0.65,6930000000.0,79.45,1.33,30.11,2420000000.0,1670000000.0,0.78,192.03,192.13,1430000.0,288240000.0,286660000.0,0.5,88.76,3130000.0,2.42,1.24,3620000.0
0,0,AFL,0,0,0,0,19430000000.0,22230000000.0,6.03,5.77,2.86,0.87,0.67,1.0,4.72,14.81,20.95,1.99,12.61,22310000000.0,30.05,9.3,7760000000.0,4710000000.0,3300000000.0,4.43,48.8,5530000000.0,7.65,8449999999.999999,29.16,0.57,39.85,5460000000.0,2720000000.0,0.8,44.25,50.59,4010000.0,726790000.0,669920000.0,7.81,65.15,13570000.0,3.93,,12560000.0
0,0,CI,0,0,0,0,52850000000.0,85390000000.0,10.57,6.86,0.74,0.34,1.17,0.56,7.23,3.32,5.88,3.66,11.85,153740000000.0,408.98,168.9,25260000000.0,11810000000.0,5100000000.0,13.44,578.5,5560000000.0,14.93,38040000000.0,83.82,0.74,121.7,9480000000.0,4390000000.0,0.74,198.18,186.54,2420000.0,371920000.0,370810000.0,1.51,91.84,4390000.0,1.83,,4730000.0
0,0,SIRI,0,0,0,0,19600000000.0,27840000000.0,22.2,15.31,1.81,2.51,,3.57,12.52,11.73,22.53,11.36,,7790000000.0,1.73,37.8,3940000000.0,2220000000.0,914000000.0,0.2,-3.2,106000000.0,0.02,8350000000.0,,0.31,-0.17,2020000000.0,1200000000.0,1.03,6.5354,6.6809,24950000.0,4420000000.0,1240000000.0,72.75,18.02,170480000.0,7.5,12.02,167290000.0
0,0,WFM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ECYT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AMD,0,0,0,0,46330000000.0,45560000000.0,132.03,24.6,1.08,6.88,16.39,6.77,53.41,5.07,9.38,7.45,16.66,6730000000.0,6.17,49.9,2870000000.0,853000000.0,341000000.0,0.3,347.4,1500000000.0,1.28,728000000.0,25.75,1.95,2.42,493000000.0,361620000.0,2.83,48.02,40.49,70030000.0,1170000000.0,1160000000.0,0.69,75.96,63430000.0,0.92,5.9,76490000.0
0,0,NTAP,0,0,0,0,8020000000.0,6990000000.0,8.5,7.96,1.43,1.43,28.54,1.25,6.24,18.19,17.2,7.58,134.79,5600000000.0,23.74,-10.2,3940000000.0,1120000000.0,1020000000.0,4.26,11.2,3020000000.0,13.64,1990000000.0,704.97,1.2,1.27,1080000000.0,805120000.0,1.57,48.71,55.68,2590000.0,221180000.0,220480000.0,0.3,111.45,12970000.0,4.4,8.06,14230000.0
0,0,MAR,0,0,0,0,24180000000.0,35910000000.0,19.63,11.33,-5.45,4.5,34.37,6.68,14.24,23.69,38.53,5.31,86.95,5370000000.0,16.15,6.0,4059999999.9999995,2520000000.0,1270000000.0,3.8,-12.0,225000000.0,0.69,11950000000.0,1700.14,0.47,2.17,1680000000.0,486500000.0,1.29,121.56,131.63,4030000.0000000005,326940000.0,281230000.0,17.22,63.6,6370000.0,3.82,,6410000.0
0,0,MCK,0,0,0,0,20180000000.0,33700000000.000004,,7.89,1.08,0.09,3.58,0.15,8.94,-0.41,1.26,2.92,-7.43,224940000000.0,1217.56,5.3,11750000000.0,3770000000.0,-905000000.0,-4.97,-60.3,2060000000.0,11.67,12050000000.0,154.82,0.98,34.9,3620000000.0,2620000000.0,1.03,149.47,144.49,4910000.0,161500000.0,176420000.0,0.33,105.47,18860000.0,5.0,10.15,3700000.0
0,0,SYK,0,0,0,0,52210000000.0,59260000000.0,25.43,14.04,1.7,3.51,4.08,3.98,14.23,13.99,22.76,7.38,16.98,14880000000.0,39.8,8.8,9800000000.0,4170000000.0,2080000000.0,5.48,-64.9,4420000000.0,11.81,11480000000.0,89.61,2.58,34.2,2190000000.0,1310000000.0,0.8,194.48,206.38,1980000.0,374580000.0,331020000.0,7.48,75.89,3850000.0,2.55,1.16,3670000.0
0,0,GTN,0,0,0,0,978860000.0,5160000000.0,7.75,5.15,0.32,0.46,0.66,2.43,7.39,8.44,23.7,5.62,10.85,2120000000.0,21.43,76.5,768000000.0,698000000.0,127000000.0,1.27,6.8,212000000.0,2.15,3750000000.0,177.39,2.73,14.92,385000000.0,201500000.0,2.01,17.45,18.38,1010000.0,93630000.0,81900000.0,4.36,93.2,3970000.0,5.34,4.4,4620000.0
0,0,AES,0,0,0,0,10830000000.0,29200000000.0,16.13,7.56,1.03,1.02,2.63,2.87,9.18,2.97,20.96,4.03,8.71,10190000000.0,15.35,-7.3,2350000000.0,3180000000.0,302000000.0,0.45,,1430000000.0,2.15,20450000000.0,386.65,1.03,4.51,2390000000.0,-443250000.0,0.62,16.44,16.67,6050000.0,664770000.0,661290000.0,0.37,97.69,8289999.999999999,2.06,1.67,7760000.0
0,0,HIG,0,0,0,0,11200000000.0,13540000000.0,5.52,5.41,2.32,0.54,0.71,0.65,3.91,10.06,14.53,2.83,14.2,20740000000.0,57.46,15.8,7640000000.0,3460000000.0,2060000000.0,5.66,179.6,3110000000.0,8.67,5110000000.0,31.4,1.86,44.32,3490000000.0,4490000000.0,0.73,51.27,57.8,2760000.0,359600000.0,357100000.0,0.44,94.67,4130000.0,1.61,1.29,3630000.0
0,0,MDT,0,0,0,0,130389999999.99998,118920000000.0,28.51,12.89,2.19,4.27,2.0,3.83,12.49,17.41,22.74,4.86,10.68,31060000000.0,23.17,2.3,21490000000.0,9520000000.0,5410000000.0,4.01,50.9,11630000000.0,8.68,26600000000.0,51.19,2.75,38.64,7870000000.0,4970000000.0,0.53,93.34,90.39,5530000.0,1340000000.0,1340000000.0,0.07,85.89,9960000.0,1.79,0.74,11640000.0
0,0,COH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,XOM,0,0,0,0,138560000000.0,195530000000.0,9.75,12.13,3.65,0.54,0.72,0.76,6.41,5.61,4.55,2.05,7.43,255580000000.0,59.86,-7.7,77150000000.0,30530000000.0,14340000000.0,3.36,-5.2,3090000000.0,0.73,52770000000.0,26.52,0.78,45.26,29720000000.0,2300000000.0,1.12,51.59,64.92,28080000.0,4230000000.0000005,4219999999.9999995,0.07,57.2,44780000.0,1.82,1.06,42500000.0
0,0,CAG,0,0,0,0,12680000000.0,23310000000.0,15.69,11.68,1.36,1.2,1.67,2.21,10.77,7.62,17.12,4.96,10.72,10530000000.0,21.78,18.3,2720000000.0,2160000000.0,802800000.0,1.66,97.9,192000000.0,0.39,10750000000.0,139.72,0.88,15.64,1290000000.0,777060000.0,1.0,29.26,29.66,5220000.0,486810000.0,484990000.0,0.32,88.66,15380000.0,3.31,4.1,22710000.0
0,0,MAS,0,0,0,0,8180000000.0,10640000000.0,9.13,10.38,1.39,1.22,,1.59,8.61,13.94,16.04,12.91,10523.08,6710000000.0,23.37,79.9,2370000000.0,1240000000.0,633000000.0,3.23,133.5,697000000.0,2.51,2970000000.0,,1.75,-0.85,833000000.0,645120000.0,1.46,43.15,44.71,3280000.0,277740000.0,276140000.0,0.63,98.17,9220000.0,2.75,3.53,9190000.0
0,0,RF,0,0,0,0,7910000000.0,17810000000.0,5.51,4.98,0.74,1.43,0.53,3.23,,28.68,36.8,1.26,10.08,5520000000.0,5.54,3.3,5520000000.0,,1500000000.0,1.5,-4.2,2270000000.0,2.37,10860000000.0,,,15.65,2580000000.0,,1.5,13.73,15.64,13070000.0,957390000.0,953900000.0,0.42,74.75,16480000.0,1.44,1.98,18620000.0
0,0,FIS,0,0,0,0,63370000000.0,83020000000.0,155.79,13.95,1.23,6.13,1.28,8.03,24.39,2.88,17.03,2.05,1.01,10330000000.0,23.22,54.2,3720000000.0,3400000000.0,298000000.0,0.66,,1150000000.0,1.87,20790000000.0,42.03,0.84,80.52,2410000000.0,2870000000.0,0.59,139.67,136.92,4030000.0000000005,616320000.0,614440000.0,0.32,92.38,6690000.0,1.82,2.08,9190000.0
0,0,BAC,0,0,0,0,171620000000.0,96120000000.0,7.15,6.3,1.33,2.01,0.72,1.12,,32.05,39.07,1.15,10.35,85580000000.0,9.11,-1.7,85580000000.0,,26000000000.0,2.75,-3.9,597230000000.0,68.42,493840000000.0,,,27.32,61780000000.0,,1.63,29.22,31.38,68820000.0,8720000000.0,8700000000.0,0.1,73.44,82790000.0,1.52,0.86,69580000.0
0,0,ADT,0,0,0,0,2940000000.0,12840000000.0,,3.95,1.11,0.57,0.93,2.5,5.54,-8.27,6.43,1.24,-11.45,5130000000.0,6.86,9.5,3740000000.0,2320000000.0,-424150000.0,-0.57,,48740000.0,0.06,9910000000.0,311.09,0.56,4.17,1870000000.0,574720000.0,1.91,6.028,6.9645,1810000.0,769850000.0,108150000.0,1.15,96.27,35470000.0,28.85,31.08,35520000.0
0,0,TSS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
